회원ID,총구매액,최대구매액,환불금액,주구매상품,주구매지점,방문일수,방문당구매건수,주말방문비율,구매주기,성별
2996,42253800,14630000,555900.0,육류,광주점,19,2.684210526,0.274509804,17,0
2997,270893030,73488000,6794000.0,시티웨어,분당점,45,3.533333333,0.289308176,7,0
2998,330125340,119520000,131246400.0,농산물,광주점,145,4.062068966,0.348047538,2,0
2999,185505990,36036000,7392000.0,농산물,분당점,88,5.011363636,0.290249433,4,0
3000,249800,186000,,가공식품,본  점,1,2.0,1.0,0,1
3001,12654000,6867000,,기타,영등포점,2,1.5,1.0,98,0
3002,55116530,11175000,3285000.0,가공식품,강남점,20,4.7,0.563829787,16,0
3003,5850000,4200000,,악기,잠실점,2,1.0,0.5,5,1
3004,3190000,3190000,,화장품,부산본점,1,1.0,0.0,0,1
3005,39869210,5232500,805000.0,농산물,강남점,31,2.483870968,0.077922078,11,0
3006,1434500,700000,100000.0,가공식품,잠실점,5,2.6,0.0,49,0
3007,54296320,8820000,,트래디셔널,잠실점,9,2.222222222,0.4,20,1
3008,131839800,34848000,,기타,일산점,9,3.555555556,0.125,25,1
3009,620500,403000,,주방용품,일산점,1,4.0,0.0,0,1
3010,71392370,19980000,,농산물,안양점,7,4.857142857,0.294117647,41,1
3011,2136000,2136000,,섬유잡화,부산본점,1,1.0,0.0,0,0
3012,11154550,8125000,,피혁잡화,본  점,4,2.0,0.375,58,1
3013,54369820,7500000,,농산물,강남점,31,3.903225806,0.363636364,10,0
3014,296058240,55000000,44112000.0,농산물,분당점,118,5.805084746,0.309489051,3,0
3015,2117500,1275000,,농산물,본  점,2,2.0,0.0,98,0
3016,346506800,30250000,53398000.0,기타,광주점,84,3.238095238,0.25,4,0
3017,87900900,25128000,,디자이너,본  점,21,1.714285714,0.194444444,16,1
3018,323203120,108936000,4662000.0,가공식품,본  점,47,2.382978723,0.089285714,7,0
3019,56809560,37050000,,셔츠,잠실점,13,1.461538462,0.157894737,20,0
3020,38086480,8854000,,기타,분당점,22,7.181818182,0.417721519,15,0
3021,66480400,8694000,13130000.0,디자이너,잠실점,25,1.56,0.076923077,13,0
3022,120396750,15290000,4973000.0,농산물,일산점,34,4.352941176,0.155405405,10,0
3023,11896000,6174000,,아동,부산본점,1,3.0,0.0,0,1
3024,1747000,1677000,,육류,잠실점,2,1.0,0.0,25,1
3025,105429150,110000000,128525000.0,기타,본  점,25,2.68,0.343283582,13,0
3026,65181300,22575000,,건강식품,부산본점,8,1.625,0.307692308,33,1
3027,28637000,13041000,,남성 캐주얼,본  점,6,1.166666667,0.142857143,52,1
3028,1836000,1836000,,건강식품,안양점,1,1.0,1.0,0,1
3029,148786430,112752000,,대형가전,영등포점,19,1.210526316,0.391304348,17,1
3030,19021710,6500000,,농산물,청량리점,24,2.083333333,0.32,14,1
3031,180000,9020000,12110000.0,명품,본  점,5,1.0,0.2,35,0
3032,12534600,5060000,,가공식품,본  점,11,3.545454545,0.461538462,29,0
3033,255921490,55921800,,기타,본  점,13,4.615384615,0.083333333,26,0
3034,708400,677600,,수산품,분당점,1,2.0,0.0,0,1
3035,10258870,1662500,,농산물,청량리점,10,4.8,0.291666667,26,0
3036,47767280,2052160,,기타,일산점,12,22.08333333,0.230188679,16,1
3037,15571000,7546000,,디자이너,강남점,2,1.5,0.0,15,0
3038,1210000,1210000,,화장품,강남점,1,1.0,0.0,0,0
3039,3105000,1265000,,구두,본  점,3,1.333333333,0.75,69,1
3040,8946290,6314400,,차/커피,본  점,10,3.0,0.433333333,29,0
3041,223409950,47385000,,디자이너,본  점,30,2.166666667,0.276923077,11,0
3042,54132000,52992000,,건강식품,본  점,2,1.0,0.5,48,1
3043,168444410,31487000,38202000.0,디자이너,본  점,35,1.885714286,0.333333333,10,0
3044,156016590,10758000,3000000.0,일용잡화,일산점,59,2.983050847,0.272727273,5,0
3045,149880880,32824000,42605000.0,일용잡화,분당점,30,2.666666667,0.5625,11,0
3046,7995000,6275000,,남성 캐주얼,본  점,2,2.0,0.0,7,1
3047,2381600,2250000,,차/커피,본  점,1,3.0,0.0,0,1
3048,42002400,33752400,11200000.0,스포츠,영등포점,3,1.0,0.333333333,54,1
3049,89966740,37012500,,가공식품,본  점,11,2.272727273,0.04,24,0
3050,16640400,12936000,,가공식품,잠실점,2,5.5,0.0,3,0
3051,329495320,36340000,12581000.0,농산물,분당점,69,3.289855072,0.246696035,5,0
3052,20037200,5225000,680000.0,시티웨어,영등포점,11,1.818181818,0.8,30,0
3053,439900,212500,,차/커피,본  점,1,7.0,0.0,0,1
3054,64158850,19684000,,수산품,영등포점,15,1.533333333,0.391304348,19,1
3055,25435660,9522000,104000.0,가공식품,본  점,14,4.357142857,0.459016393,21,1
3056,58661670,20470000,,농산물,본  점,55,3.309090909,0.153846154,6,0
3057,1740400,1518000,,가공식품,본  점,1,5.0,0.0,0,0
3058,35345890,8730000,,기타,인천점,9,4.444444444,0.5,36,1
3059,27141450,8260000,,가공식품,영등포점,15,3.0,0.244444444,22,0
3060,46462570,10800000,9996000.0,기타,잠실점,36,3.194444444,0.443478261,8,0
3061,40196630,19008000,1000000.0,농산물,관악점,4,5.0,0.6,69,0
3062,6158000,3225000,,가공식품,잠실점,7,4.428571429,0.193548387,40,1
3063,16767000,6136000,5375000.0,피혁잡화,잠실점,7,1.571428571,0.0,44,0
3064,260800,245000,,젓갈/반찬,분당점,1,3.0,0.0,0,0
3065,11302500,7140000,,수산품,잠실점,2,1.5,0.0,112,0
3066,17758500,6699000,,일용잡화,영등포점,4,3.25,0.307692308,17,1
3067,1086000,1040000,,가공식품,본  점,2,4.5,0.0,21,0
3068,122211260,39564000,,기타,잠실점,32,2.78125,0.426966292,11,0
3069,43989800,14500000,,기타,강남점,4,6.0,0.375,39,1
3070,31882910,4752000,,수산품,본  점,21,3.904761905,0.451219512,15,0
3071,3925000,2500000,,셔츠,일산점,1,2.0,0.0,0,0
3072,6185000,2750000,,남성 캐주얼,부산본점,2,1.5,0.0,13,0
3073,15803400,4250000,238100.0,캐주얼,일산점,15,1.866666667,0.321428571,21,0
3074,628853590,41170000,,농산물,관악점,123,4.479674797,0.337568058,2,0
3075,80002880,29920000,32845000.0,시티웨어,영등포점,11,2.727272727,0.1,24,0
3076,201474600,36777000,,화장품,잠실점,15,3.066666667,0.347826087,19,0
3077,621678290,139860000,2643000.0,명품,본  점,72,2.486111111,0.223463687,4,0
3078,32298080,14352000,,가공식품,본  점,9,2.0,0.0,34,1
3079,73751700,11396000,10071500.0,기타,분당점,24,2.25,0.407407407,14,0
3080,721372430,115200000,8044000.0,기타,잠실점,66,2.893939394,0.267015707,5,0
3081,58175600,11638000,17411000.0,디자이너,부산본점,14,1.785714286,0.56,22,0
3082,46933500,17000000,,가공식품,본  점,6,4.833333333,0.310344828,56,1
3083,22675000,15120000,,화장품,분당점,3,1.666666667,0.0,81,0
3084,480000,240000,,일용잡화,본  점,2,1.0,0.0,98,0
3085,12935000,10560000,,남성정장,분당점,1,2.0,0.0,0,1
3086,70889300,9360000,,젓갈/반찬,분당점,15,3.4,0.294117647,22,1
3087,952000,792000,,섬유잡화,잠실점,1,2.0,0.0,0,1
3088,1392690,1320000,1320000.0,농산물,잠실점,4,2.25,0.111111111,49,0
3089,427258100,66130000,2662400.0,시티웨어,본  점,31,2.0,0.35483871,11,0
3090,128683740,72150000,88830000.0,가공식품,노원점,22,2.636363636,0.396551724,15,0
3091,663000,663000,,구두,관악점,1,1.0,1.0,0,0
3092,101143980,6556000,29110800.0,캐주얼,본  점,48,5.229166667,0.043824701,7,1
3093,8770000,8770000,,시티웨어,안양점,1,1.0,0.0,0,1
3094,454105600,115000000,2935500.0,차/커피,분당점,131,3.786259542,0.342741935,2,1
3095,4872000,4218000,,모피/피혁,분당점,2,2.5,0.0,49,0
3096,63753800,22428000,,가공식품,본  점,4,3.5,0.357142857,27,0
3097,170570000,24480000,,화장품,본  점,18,2.055555556,0.162162162,19,0
3098,358200,255000,,가공식품,분당점,1,4.0,1.0,0,1
3099,3892000,1992000,,캐주얼,잠실점,1,2.0,0.0,0,1
3100,10698400,6504000,,기타,일산점,5,2.4,0.083333333,57,0
3101,38622950,38410000,,기타,노원점,2,3.0,0.833333333,153,1
3102,35614000,28490000,,디자이너,영등포점,8,1.375,0.181818182,33,0
3103,275342460,41250000,39161600.0,농산물,강남점,96,10.14583333,0.184804928,3,0
3104,2044000,2044000,,모피/피혁,분당점,1,1.0,0.0,0,0
3105,368300,318900,,육류,분당점,1,2.0,1.0,0,0
3106,19131000,12562000,664100.0,젓갈/반찬,강남점,7,2.571428571,0.444444444,43,1
3107,6675000,6675000,,남성 캐주얼,부평점,1,1.0,0.0,0,1
3108,21303750,5720000,6256800.0,구두,잠실점,12,1.5,0.388888889,24,1
3109,2145000,2145000,,건강식품,본  점,1,1.0,0.0,0,1
3110,54593720,8188000,,기타,일산점,4,6.25,0.64,52,0
3111,100046800,15435000,,화장품,부산본점,11,2.818181818,0.677419355,30,0
3112,39054430,12550000,,기타,잠실점,14,2.142857143,0.266666667,20,1
3113,1036400,464000,,수산품,강남점,3,3.0,0.555555556,81,1
3114,125696500,13450000,3300000.0,트래디셔널,부평점,17,2.058823529,0.742857143,20,0
3115,58255790,10902000,,화장품,부산본점,29,1.689655172,0.387755102,12,0
3116,22824390,4227500,2926000.0,가공식품,강남점,34,2.235294118,0.578947368,10,1
3117,11270000,11270000,,시티웨어,본  점,1,1.0,1.0,0,1
3118,5222500,4182500,,주류,잠실점,1,3.0,0.0,0,1
3119,208520300,32250000,,화장품,본  점,18,2.111111111,0.236842105,18,0
3120,2846000,2750000,,화장품,본  점,1,2.0,0.0,0,0
3121,10987200,3996000,,건강식품,본  점,3,1.333333333,0.0,116,1
3122,138000,138000,,일용잡화,부산본점,1,1.0,1.0,0,0
3123,494246890,44175000,25123800.0,남성 트랜디,본  점,68,2.235294118,0.506578947,5,1
3124,75171750,9560000,,기타,노원점,33,5.0,0.509090909,10,0
3125,50949200,9900000,,아동,영등포점,7,5.857142857,0.804878049,39,1
3126,6906000,5712000,,피혁잡화,본  점,3,1.666666667,0.4,49,1
3127,18792300,5375000,,구두,광주점,6,1.333333333,0.375,36,0
3128,439900,247500,,가공식품,분당점,1,7.0,1.0,0,1
3129,1120000,1120000,,섬유잡화,본  점,1,1.0,1.0,0,0
3130,58447900,25622000,,가공식품,잠실점,4,2.25,0.222222222,47,0
3131,45838700,12800000,9255000.0,섬유잡화,부산본점,41,1.365853659,0.160714286,8,1
3132,51889900,8725000,,기타,영등포점,11,2.727272727,0.166666667,27,1
3133,427001550,48213000,123695600.0,농산물,광주점,73,2.657534247,0.319587629,4,0
3134,237245630,12072000,10324000.0,농산물,청량리점,121,3.26446281,0.33164557,2,0
3135,63474310,40710000,2535000.0,수산품,본  점,33,1.96969697,0.230769231,10,0
3136,106081270,7680000,15564400.0,가공식품,본  점,100,5.2,0.178846154,3,0
3137,369339200,49300000,16902000.0,명품,본  점,41,3.0,0.154471545,8,0
3138,41612190,875000,,기타,분당점,47,16.5106383,0.25257732,6,1
3139,4770000,3510000,,구두,잠실점,1,2.0,0.0,0,0
3140,5300000,5300000,,화장품,분당점,1,1.0,0.0,0,0
3141,552086950,112200000,,골프,부산본점,48,2.208333333,0.613207547,7,0
3142,88786740,31970000,71465800.0,디자이너,영등포점,22,2.090909091,0.391304348,15,1
3143,91183350,19467000,1425000.0,기타,영등포점,20,3.25,0.0,16,0
3144,137167370,14880000,58060500.0,기타,잠실점,43,4.069767442,0.508571429,7,0
3145,190486200,15067000,36542500.0,명품,울산점,36,2.333333333,0.261904762,9,1
3146,345600,331200,,수산품,본  점,1,2.0,0.0,0,0
3147,440000,230000,,골프,본  점,1,3.0,0.0,0,0
3148,14437710,3500000,,축산가공,일산점,8,11.125,0.0,44,0
3149,129544200,93500000,,농산물,본  점,15,2.2,0.454545455,21,0
3150,46144500,6840000,,기타,본  점,18,3.5,0.412698413,18,0
3151,47874940,3960000,,가공식품,일산점,34,2.705882353,0.217391304,10,0
3152,74918300,11232000,708000.0,건강식품,본  점,29,1.655172414,0.083333333,12,0
3153,1040000,1040000,,스포츠,분당점,1,1.0,0.0,0,1
3154,21912400,19090000,,주방가전,본  점,2,1.0,0.0,24,1
3155,40212560,13662000,13662000.0,명품,강남점,14,1.928571429,0.185185185,23,0
3156,18555620,10120000,,시티웨어,본  점,4,3.0,0.0,71,0
3157,16523870,1900000,1200000.0,농산물,분당점,42,4.714285714,0.363636364,8,0
3158,11705000,5825000,,가공식품,잠실점,5,2.6,0.153846154,60,0
3159,4017600,2457600,,스포츠,부평점,2,2.5,0.4,1,1
3160,39784190,3475000,4507000.0,남성정장,잠실점,16,2.5,0.175,21,0
3161,238407600,61425000,950000.0,골프,본  점,13,1.692307692,0.545454545,26,1
3162,390000,390000,,식기,강남점,1,1.0,0.0,0,0
3163,28427000,15732000,,가공식품,잠실점,3,6.333333333,0.105263158,55,1
3164,46225500,10097000,6556000.0,캐주얼,강남점,9,3.222222222,0.689655172,20,1
3165,63256460,10152000,,수산품,미아점,38,2.842105263,0.166666667,8,0
3166,313213450,149960000,2864000.0,수산품,본  점,56,2.232142857,0.28,6,0
3167,1409800,1409800,,남성 캐주얼,부산본점,1,1.0,1.0,0,1
3168,35625000,10050000,,화장품,대전점,7,1.142857143,0.25,49,0
3169,2100000,2100000,,셔츠,영등포점,1,1.0,1.0,0,1
3170,227488200,37168000,28625800.0,디자이너,대전점,29,2.620689655,0.434210526,12,0
3171,26000630,16500000,,농산물,분당점,13,2.0,0.076923077,22,1
3172,1173638100,90000000,92578200.0,디자이너,영등포점,70,2.271428571,0.257861635,5,0
3173,541648370,13825000,,기타,본  점,79,5.53164557,0.178489703,4,1
3174,-52421520,13616000,97222000.0,기타,본  점,18,4.444444444,0.3375,16,0
3175,45408000,17000000,,캐주얼,부산본점,4,3.0,0.25,58,1
3176,10714710,3225000,,수산품,본  점,15,1.866666667,0.428571429,22,0
3177,12233000,9085000,,육류,영등포점,5,2.0,0.1,45,0
3178,31073000,31073000,,디자이너,일산점,1,1.0,0.0,0,0
3179,39941600,11760000,,모피/피혁,분당점,13,1.384615385,0.5,24,0
3180,95202000,3174000,,기타,분당점,67,4.119402985,0.489130435,5,1
3181,71299490,15987300,3450000.0,기타,분당점,17,2.588235294,0.0,20,0
3182,1076133820,50470000,71100000.0,명품,잠실점,120,1.875,0.328888889,2,0
3183,58628200,13440000,,화장품,청량리점,19,1.473684211,0.178571429,17,0
3184,12647600,9480000,,가공식품,대전점,11,4.090909091,0.422222222,29,1
3185,9546000,2880000,,화장품,부산본점,4,1.75,0.285714286,12,0
3186,5200000,3000000,,남성 캐주얼,본  점,2,1.5,0.0,67,1
3187,110824600,47250000,,디자이너,잠실점,17,1.529411765,0.0,18,0
3188,11216750,5450000,,섬유잡화,분당점,3,1.333333333,0.0,46,1
3189,635530,176000,,가공식품,잠실점,2,5.0,0.0,38,1
3190,3140000,4776000,6158000.0,모피/피혁,영등포점,4,3.75,0.466666667,28,0
3191,22482250,8750000,,화장품,일산점,7,2.0,0.142857143,50,0
3192,30982290,4700000,,기타,광주점,28,5.464285714,0.490196078,12,1
3193,77585340,21768000,24022400.0,기타,부평점,45,10.08888889,0.922907489,7,0
3194,26844000,8750000,,주방가전,본  점,4,1.25,0.6,26,1
3195,13802000,5750000,,주류,강남점,3,3.333333333,0.0,71,1
3196,225229570,27896000,5200000.0,기타,청량리점,27,6.518518519,0.079545455,13,0
3197,38978500,24240000,,기타,관악점,12,3.25,0.692307692,22,1
3198,53661280,130870000,563753000.0,디자이너,노원점,26,2.730769231,0.23943662,11,0
3199,1180000,1180000,,모피/피혁,청량리점,1,1.0,1.0,0,0
3200,21738800,10725000,1200000.0,수산품,영등포점,10,2.1,0.142857143,31,1
3201,162127490,28800000,,기타,본  점,24,2.416666667,0.103448276,13,0
3202,28273000,15295000,,구두,잠실점,2,2.5,0.2,5,1
3203,59259000,44160000,,일용잡화,잠실점,5,2.2,0.909090909,32,0
3204,31767230,15732000,,가공식품,청량리점,15,3.0,0.088888889,23,0
3205,176620560,19050000,20676000.0,명품,광주점,32,1.5,0.458333333,11,0
3206,401757290,101500000,,기타,일산점,21,3.523809524,0.824324324,16,1
3207,14049000,8207500,,캐주얼,노원점,3,1.666666667,0.8,79,1
3208,16900900,7304000,,농산물,강남점,6,10.66666667,0.015625,22,0
3209,32516490,17622000,920000.0,기타,분당점,10,3.0,0.166666667,24,0
3210,215819730,45091200,,기타,분당점,27,11.74074074,0.574132492,11,0
3211,4070000,4070000,,시티웨어,본  점,1,1.0,0.0,0,1
3212,9370000,2970000,,주방용품,본  점,1,4.0,0.0,0,1
3213,4708000,2975000,,피혁잡화,영등포점,2,1.5,0.0,70,1
3214,699000,238000,,차/커피,일산점,3,2.333333333,0.0,81,0
3215,28343780,5904000,,기타,분당점,20,4.8,0.78125,16,0
3216,4680000,4500000,,구두,미아점,1,2.0,1.0,0,1
3217,13526150,8750000,1875000.0,셔츠,분당점,5,1.6,0.625,37,0
3218,24343400,7475000,,가공식품,본  점,8,2.875,1.0,41,1
3219,32113200,16969200,,농산물,센텀시티점,3,2.666666667,0.625,83,0
3220,11202810,10120000,,가공식품,본  점,3,5.333333333,0.0,87,1
3221,23021700,7770000,,시티웨어,영등포점,8,1.25,0.0,36,1
3222,764660,448000,,일용잡화,부산본점,2,1.5,0.0,59,0
3223,71208700,15000000,,일용잡화,부산본점,11,2.545454545,0.714285714,31,0
3224,136696260,39100000,,디자이너,영등포점,30,1.8,0.12962963,11,0
3225,162168020,14256000,2775000.0,기타,광주점,22,5.045454545,0.0,15,0
3226,2961370,1152000,,화장품,본  점,8,1.375,0.0,37,1
3227,3115000,2990400,,구두,대전점,1,2.0,0.0,0,1
3228,897233550,35650000,468000.0,명품,본  점,70,3.6,0.682539683,4,1
3229,89237450,11580000,22348000.0,기타,분당점,20,3.0,0.316666667,15,1
3230,215173490,51600000,,명품,본  점,40,2.325,0.258064516,8,0
3231,107000,107000,,농산물,대구점,1,1.0,0.0,0,0
3232,80139430,25250000,10450900.0,시티웨어,동래점,14,3.214285714,0.155555556,22,0
3233,7234120,3880000,,농산물,잠실점,2,2.0,0.5,37,0
3234,365340120,36975000,,화장품,본  점,42,3.30952381,0.302158273,8,1
3235,11052950,4488000,,섬유잡화,본  점,7,1.428571429,0.6,39,1
3236,1366650,900000,,육류,영등포점,1,2.0,1.0,0,1
3237,1085280,266000,,축산가공,청량리점,4,4.75,0.631578947,2,1
3238,60722700,14536000,,디자이너,강남점,11,1.909090909,0.285714286,23,0
3239,344354920,39596800,36036000.0,시티웨어,일산점,50,1.96,0.193877551,6,0
3240,1881600,1881600,,구두,부산본점,1,1.0,0.0,0,1
3241,3048890,1197600,,농산물,잠실점,2,5.0,0.4,48,0
3242,58634610,9690000,2136000.0,기타,미아점,38,6.631578947,0.257936508,9,0
3243,87282970,28600000,11499000.0,기타,광주점,35,2.342857143,0.353658537,10,1
3244,15750000,15120000,,시티웨어,잠실점,1,2.0,0.0,0,0
3245,72684360,27400000,,가공식품,일산점,6,3.166666667,0.210526316,12,1
3246,21664500,10304000,,일용잡화,영등포점,8,2.75,0.5,43,1
3247,514143640,26360000,6384000.0,기타,일산점,75,4.573333333,0.29154519,4,0
3248,18216800,8900000,,명품,부산본점,5,2.6,0.846153846,54,1
3249,343476600,49962000,21391200.0,디자이너,본  점,29,1.586206897,0.369565217,11,0
3250,29486480,14950000,4165000.0,기타,잠실점,15,1.6,0.375,23,0
3251,29684000,7000000,,기타,일산점,7,2.0,0.0,36,1
3252,4050000,4050000,,명품,본  점,1,1.0,0.0,0,1
3253,1032000,989000,,란제리/내의,본  점,1,2.0,0.0,0,0
3254,32726040,13450000,,수산품,전주점,3,5.666666667,0.0,37,1
3255,59795540,14994000,,화장품,본  점,27,2.222222222,0.166666667,12,1
3256,39100000,39100000,,통신/컴퓨터,울산점,1,1.0,0.0,0,0
3257,22837540,4410000,,농산물,본  점,31,2.709677419,0.738095238,11,1
3258,97273770,67925000,148988000.0,기타,노원점,59,3.881355932,0.139737991,6,0
3259,7586300,2970000,2964000.0,가공식품,본  점,29,2.413793103,0.142857143,11,0
3260,9178300,2850000,,가공식품,잠실점,12,3.666666667,0.272727273,28,0
3261,26506800,8400000,,식기,분당점,4,2.75,0.090909091,12,1
3262,41741930,6237000,,기타,노원점,20,8.15,0.398773006,16,0
